training_loss,hr@10,ndcg@10,lr,best_val_hr,time_taken
1.1005172818190874,0.1033837539815172,0.047064477283929235,0.00095,-1.0,356.7701839655638
0.776405680484702,0.16138892459756324,0.06896698974308811,0.0009025,0.1033837539815172,361.8143902234733
0.5584676216136821,0.10992558312265216,0.05161948886495522,0.000857375,0.16138892459756324,360.17383125424385
0.47202142458511226,0.10111268229278256,0.05097685716168631,0.0008145062499999999,0.16138892459756324,363.7735186815262
0.4258917855006903,0.10051277656368285,0.05060144687889012,0.0007737809374999998,0.16138892459756324,359.9708520434797
0.3941329862452512,0.10459784890945709,0.0520935824030347,0.0007350918906249997,0.16138892459756324,361.30911019816995
0.3725892054260976,0.11093970947422548,0.05485345206148517,0.0006983372960937497,0.16138892459756324,361.5939355902374
0.3545664827446615,0.10965419719758324,0.05429973462110426,0.0006634204312890621,0.16138892459756324,362.65467854216695
0.34475396431342337,0.12563739983716846,0.06011472759583476,0.000630249409724609,0.16138892459756324,364.4748059436679
0.33524053383352986,0.14249189413092228,0.06721288203325711,0.0005987369392383785,0.16138892459756324,361.4759269878268
0.3267717144116623,0.15333304766393852,0.07276675084785085,0.0005688000922764595,0.16138892459756324,361.2788551263511
0.31957427473565125,0.16455985487994743,0.07789650632268182,0.0005403600876626365,0.16138892459756324,361.2164186052978
0.3140186786951269,0.18222850694890802,0.08618624513019821,0.0005133420832795047,0.16455985487994743,361.965904340148
0.3114893415809985,0.18649926440130837,0.08866134471113127,0.00048767497911552944,0.18222850694890802,360.15634313598275
0.3060465589982936,0.18742768993443887,0.09000202989242362,0.00046329123015975297,0.18649926440130837,366.0685931406915
