training_loss,hr@10,ndcg@10,lr,best_val_hr,time_taken
1.2795434315827143,0.05006777363605557,0.02076249250656582,0.00095,-1.0,56.67730030417442
1.2372241297884081,0.05083022704168079,0.02080977071826732,0.0009025,0.05006777363605557,60.36477767303586
1.0641524082661191,0.0605726872246696,0.0245787752665805,0.000857375,0.05083022704168079,60.56440379470587
0.7263498549084234,0.10733649610301593,0.049018547790698065,0.0008145062499999999,0.0605726872246696,59.5919445194304
0.5679553557643394,0.1142832937987123,0.0516454725241587,0.0007737809374999998,0.10733649610301593,59.49893466755748
0.48745540313963515,0.11504574720433751,0.054964434552414204,0.0007350918906249997,0.1142832937987123,80.10006534308195
0.43577231713777503,0.11360555743815656,0.052053684923332184,0.0006983372960937497,0.11504574720433751,88.65630257502198
0.3993433297067913,0.11038630972551677,0.051729464839087864,0.0006634204312890621,0.11504574720433751,88.42050144448876
0.3722504302132814,0.11436801084378177,0.05304789862185012,0.000630249409724609,0.11504574720433751,90.31369541212916
0.3474555249978765,0.11335140630294815,0.05158018811156766,0.0005987369392383785,0.11504574720433751,88.41029958799481
0.33224320221179743,0.11021687563537784,0.05018052287227714,0.0005688000922764595,0.11504574720433751,88.77854173630476
0.3196206565861583,0.11580820060996272,0.053160794371689184,0.0005403600876626365,0.11504574720433751,87.9797802940011
0.3082148408192338,0.10945442222975263,0.04829721711242093,0.0005133420832795047,0.11580820060996272,88.64759971573949
0.298894533437484,0.10276177566926466,0.04691008801475631,0.00048767497911552944,0.11580820060996272,87.40575901418924
0.2889004885375435,0.10496441884107083,0.04688150144294608,0.00046329123015975297,0.11580820060996272,88.16403652727604
0.284585457032835,0.10310064384954253,0.04690063345574854,0.000440126668651715,0.1158082006099627,88.54194963350892
0.2761628085975399,0.10047441545238903,0.043176341982328933,0.0004181203352191292,0.1158082006099627,88.2182568050921
0.26776551688544026,0.09623856319891562,0.04254263285236367,0.00039721431845817276,0.1158082006099627,89.37885206565261
0.26098526437905084,0.09429007116231786,0.04154555562967329,0.0003773536025352641,0.1158082006099627,87.52578737586737
0.2551718803035864,0.0923415791257201,0.03998980452781528,0.0003584859224085009,0.1158082006099627,88.18077470362186
0.24858305621831672,0.09098610640460861,0.03879976787097456,0.00034056162628807584,0.1158082006099627,84.87735909968615
