training_loss,hr@10,ndcg@10,lr,best_val_hr,time_taken
1.1023135292246746,0.09544214480581623,0.043579891764008234,0.00095,-1.0,98.5311470925808
1.0817841373370378,0.10155546985473711,0.04654931631517177,0.0009025,0.09544214480581623,97.57580471038818
1.076643462198526,0.10475496707660224,0.04854621036643862,0.000857375,0.10155546985473711,103.27658020332456
1.0737783743650866,0.10588336118609933,0.048771303702416204,0.0008145062499999999,0.10475496707660224,103.84506241232157
1.0713886099498058,0.10462641584893802,0.04819459888466873,0.0007737809374999998,0.10588336118609933,100.33175583928823
1.0696680092070612,0.10555484138206853,0.04900012527476529,0.0007350918906249997,0.10588336118609933,100.71756207942963
1.068214195803271,0.11216808787190584,0.05288230757643497,0.0006983372960937497,0.10588336118609933,102.6042357571423
1.0672056123369136,0.1099970004713545,0.05193125617397078,0.0006634204312890621,0.11216808787190584,103.54952170327306
1.0662435558421957,0.10782591307080316,0.050578269833090266,0.000630249409724609,0.11216808787190584,128.2970718368888
1.065205904857768,0.11058262273071374,0.0520493896540212,0.0005987369392383785,0.11216808787190584,138.46089320629835
1.0645061798897697,0.11342503320906715,0.05375662869047342,0.0005688000922764595,0.11216808787190584,134.45974807441235
1.0637483811247719,0.11516761651740441,0.054981934480765625,0.0005403600876626365,0.11342503320906715,137.71989038586617
1.0631156911579738,0.11526760080558769,0.05445408512755696,0.0005133420832795047,0.11516761651740441,138.14902313798666
1.0625841872347774,0.11985259459227836,0.05729097786811079,0.00048767497911552944,0.11526760080558769,142.44937913119793
1.0618909313430298,0.1188527517104455,0.05704266752040373,0.00046329123015975297,0.11985259459227836,137.6309025362134
1.061535314951344,0.12226650097841768,0.05877055688272643,0.0004401266686517653,0.11985259459227836,137.55977776646614
1.0609761251174117,0.12358058019454085,0.05899498831809541,0.00041812033521917703,0.12226650097841768,136.73927919194102
1.0605197556493924,0.12100955564125637,0.057557974996619146,0.00039721431845821814,0.12358058019454085,138.27563367411494
1.0600083428719362,0.12540886432132092,0.059831811911680535,0.0003773536025353072,0.12358058019454085,140.6216441616416
1.059640611874338,0.12510891145677108,0.058923277631145105,0.0003584859224085418,0.12540886432132092,137.8765063583851
1.0592321697057274,0.12615160474782533,0.05972323094003844,0.0003405616262881147,0.12540886432132092,135.15889163687825
1.0588146018371722,0.12843695990630044,0.061234348866188504,0.00032353354497370894,0.12615160474782533,133.90852253511548
1.0586688706818186,0.13039379526074474,0.06250549406895552,0.00030735686772502346,0.12843695990630044,139.61541721969843
1.0584143570397846,0.12913684992358343,0.0604718970066503,0.00029198902433877225,0.13039379526074474,137.09092300757766
1.058208800299294,0.13062233077659224,0.061811432629743104,0.00027738957312183364,0.13039379526074474,142.53740594536066
1.057776236032873,0.13122223650569195,0.06304095270107342,0.0002635200944657419,0.13062233077659224,137.2957417704165
1.0573438823767947,0.13289340246532688,0.06312919119938161,0.0002503440897424548,0.13122223650569195,137.62812595441937
1.0572498083114623,0.1343788833183357,0.0636310201877494,0.00023782688525533205,0.13289340246532688,138.77611827105284
1.0570447278197113,0.13225064632700576,0.062239334048929514,0.00022593554099256544,0.1343788833183357,137.71453028917313
1.0567324249574428,0.13527874191198527,0.06444745640034771,0.00021463876394293716,0.1343788833183357,144.7305225841701
1.0565073307841961,0.1325077487823342,0.0628494878004533,0.0002039068257457903,0.13527874191198527,138.56482475996017
1.0563944729198267,0.13193640999271544,0.062069874483341246,0.00019371148445850077,0.13527874191198527,136.7796270698309
1.0560476302228854,0.13336475696676237,0.06301262908019516,0.00018402591023557573,0.13527874191198527,139.52606597915292
1.0557736701895593,0.13186499264401308,0.062400434206561384,0.00017482461472379692,0.13527874191198527,137.4243202097714
1.0556876188222408,0.13430746596963333,0.06349845137402817,0.00016608338398760707,0.13527874191198527,135.31953900679946
1.0556413300294545,0.1338075445287169,0.06286702801243649,0.0001577792147882267,0.13527874191198527,145.4090816937387
1.0553309955370274,0.1355929782462756,0.06443025147022116,0.00014989025404881537,0.13527874191198527,138.81826550140977
1.0551962237471417,0.1340932139235263,0.06361082784381543,0.00014239574134637458,0.1355929782462756,139.0254796743393
1.0549790128929306,0.13350759166416706,0.06329139185789338,0.00013527595427905584,0.1355929782462756,138.53737243637443
1.0549450085847425,0.13383611146819785,0.06299259683996063,0.00012851215656510304,0.1355929782462756,137.36355108767748
1.0547044072770113,0.13482167088029023,0.0640581921897631,0.00012208654873684788,0.1355929782462756,138.70032274350524
